URL,Name,2026,2025,2024
https://www.timeshighereducation.com/world-university-rankings/duke-university,Duke University,82.9,83.4,83.9
https://www.timeshighereducation.com/world-university-rankings/university-edinburgh,University of Edinburgh,82.5,82.5,82.5
https://www.timeshighereducation.com/world-university-rankings/northwestern-university,Northwestern University,81.9,81.4,83.2
https://www.timeshighereducation.com/world-university-rankings/nanyang-technological-university-singapore,"Nanyang Technological University, Singapore",81.6,81.8,82.3
https://www.timeshighereducation.com/world-university-rankings/new-york-university,New York University,81.6,80.3,83.5
https://www.timeshighereducation.com/world-university-rankings/university-hong-kong,University of Hong Kong,80.5,79.6,80.3
https://www.timeshighereducation.com/world-university-rankings/lmu-munich,LMU Munich,79.7,78.7,79
https://www.timeshighereducation.com/world-university-rankings/ecole-polytechnique-federale-de-lausanne,École Polytechnique Fédérale de Lausanne,79.6,80.4,81.4
https://www.timeshighereducation.com/world-university-rankings/fudan-university,Fudan University,79.3,78.8,77.5
https://www.timeshighereducation.com/world-university-rankings/university-melbourne,University of Melbourne,79,78.4,79.2
https://www.timeshighereducation.com/world-university-rankings/kings-college-london,King’s College London,78.7,78.8,79
https://www.timeshighereducation.com/world-university-rankings/zhejiang-university,Zhejiang University,78.3,76.2,75
https://www.timeshighereducation.com/world-university-rankings/shanghai-jiao-tong-university,Shanghai Jiao Tong University,77.6,75.8,77.7
https://www.timeshighereducation.com/world-university-rankings/georgia-institute-technology,Georgia Institute of Technology,77.1,78.3,80
https://www.timeshighereducation.com/world-university-rankings/mcgill-university,McGill University,77.1,76.7,76
https://www.timeshighereducation.com/world-university-rankings/chinese-university-hong-kong,The Chinese University of Hong Kong,77.1,76.8,75.4
https://www.timeshighereducation.com/world-university-rankings/university-illinois-urbana-champaign,University of Illinois at Urbana-Champaign,77.1,76.5,77.9
https://www.timeshighereducation.com/world-university-rankings/university-british-columbia,University of British Columbia,77,77.8,78
https://www.timeshighereducation.com/world-university-rankings/ku-leuven,KU Leuven,76.8,77,77
https://www.timeshighereducation.com/world-university-rankings/university-california-san-diego,"University of California, San Diego",76.6,79.9,81
https://www.timeshighereducation.com/world-university-rankings/paris-sciences-et-lettres-psl-research-university-paris,Paris Sciences et Lettres – PSL Research University Paris,76.5,77.7,78.5
https://www.timeshighereducation.com/world-university-rankings/universitat-heidelberg,Heidelberg University,76.3,76.2,76.7
https://www.timeshighereducation.com/world-university-rankings/university-texas-austin,University of Texas at Austin,75.8,75.9,75.5
https://www.timeshighereducation.com/world-university-rankings/university-science-and-technology-china,University of Science and Technology of China,75.7,75.5,74.8
https://www.timeshighereducation.com/world-university-rankings/london-school-economics-and-political-science,London School of Economics and Political Science,75.4,75.9,76.8
https://www.timeshighereducation.com/world-university-rankings/karolinska-institute,Karolinska Institute,75,76.1,75.9
https://www.timeshighereducation.com/world-university-rankings/university-sydney,The University of Sydney,75,73.7,73.8
https://www.timeshighereducation.com/world-university-rankings/university-wisconsin-madison,University of Wisconsin-Madison,75,74.8,73.3
https://www.timeshighereducation.com/world-university-rankings/university-manchester,University of Manchester,74.9,75.5,75.6
https://www.timeshighereducation.com/world-university-rankings/delft-university-technology,Delft University of Technology,74.3,74.8,76.3
https://www.timeshighereducation.com/world-university-rankings/monash-university,Monash University,74.1,73.8,75.2
https://www.timeshighereducation.com/world-university-rankings/seoul-national-university,Seoul National University,74.1,73.5,73.4
https://www.timeshighereducation.com/world-university-rankings/hong-kong-university-science-and-technology,The Hong Kong University of Science and Technology,74.1,72.9,73
https://www.timeshighereducation.com/world-university-rankings/kyoto-university,Kyoto University,74,75.2,75
https://www.timeshighereducation.com/world-university-rankings/nanjing-university,Nanjing University,73.7,73,70.9
https://www.timeshighereducation.com/world-university-rankings/university-amsterdam,University of Amsterdam,73.7,73.8,73.6
https://www.timeshighereducation.com/world-university-rankings/university-california-davis,"University of California, Davis",72.8,73.5,74.1
https://www.timeshighereducation.com/world-university-rankings/brown-university,Brown University,72.6,73.8,73
https://www.timeshighereducation.com/world-university-rankings/wageningen-university-research,Wageningen University & Research,72.2,72.7,73
https://www.timeshighereducation.com/world-university-rankings/washington-university-st-louis,Washington University in St Louis,72,72.2,72.3
https://www.timeshighereducation.com/world-university-rankings/institut-polytechnique-de-paris,Institut Polytechnique de Paris,71.6,71.3,71.3
https://www.timeshighereducation.com/world-university-rankings/universite-paris-saclay,Université Paris-Saclay,71.6,73.4,74.4
https://www.timeshighereducation.com/world-university-rankings/korea-advanced-institute-science-and-technology-kaist,Korea Advanced Institute of Science and Technology (KAIST),71.3,69.5,69.2
https://www.timeshighereducation.com/world-university-rankings/leiden-university,Leiden University,71.3,70.7,70.2
https://www.timeshighereducation.com/world-university-rankings/university-california-santa-barbara,"University of California, Santa Barbara",71.2,72.7,72.1
https://www.timeshighereducation.com/world-university-rankings/australian-national-university,The Australian National University,71.1,70.7,72.6
https://www.timeshighereducation.com/world-university-rankings/city-university-hong-kong,City University of Hong Kong,71.1,70,69.3
https://www.timeshighereducation.com/world-university-rankings/university-southern-california,University of Southern California,71.1,71,70.8
https://www.timeshighereducation.com/world-university-rankings/boston-university,Boston University,70.4,70.6,70.1
https://www.timeshighereducation.com/world-university-rankings/sorbonne-university,Sorbonne University,70.4,70.4,70.5
https://www.timeshighereducation.com/world-university-rankings/university-north-carolina-chapel-hill,University of North Carolina at Chapel Hill,70.3,71.6,71.2
https://www.timeshighereducation.com/world-university-rankings/unsw-sydney,UNSW Sydney,70,69.1,68.9
https://www.timeshighereducation.com/world-university-rankings/hong-kong-polytechnic-university,The Hong Kong Polytechnic University,69.7,68,68.2
https://www.timeshighereducation.com/world-university-rankings/university-queensland,The University of Queensland,69.7,70.3,72
https://www.timeshighereducation.com/world-university-rankings/university-bristol,University of Bristol,69.7,70,69.8
https://www.timeshighereducation.com/world-university-rankings/university-groningen,University of Groningen,69.3,69.8,70
https://www.timeshighereducation.com/world-university-rankings/university-glasgow,University of Glasgow,68.9,67.8,68.2
https://www.timeshighereducation.com/world-university-rankings/purdue-university-west-lafayette,Purdue University West Lafayette,68.8,69.9,68.5
https://www.timeshighereducation.com/world-university-rankings/yonsei-university-seoul-campus,Yonsei University (Seoul campus),68.5,66.1,70.4
https://www.timeshighereducation.com/world-university-rankings/sungkyunkwan-university-skku,Sungkyunkwan University (SKKU),68.3,66.1,62.5
https://www.timeshighereducation.com/world-university-rankings/university-minnesota,University of Minnesota,67.5,67.8,68.7
https://www.timeshighereducation.com/world-university-rankings/humboldt-university-berlin,Humboldt University of Berlin,67.2,68,68.2
https://www.timeshighereducation.com/world-university-rankings/university-copenhagen,University of Copenhagen,67.1,66.6,66.3
https://www.timeshighereducation.com/world-university-rankings/charite-universitatsmedizin-berlin,Charité - Universitätsmedizin Berlin,66.9,67.1,67.2
https://www.timeshighereducation.com/world-university-rankings/rwth-aachen-university,RWTH Aachen University,66.7,67.2,68
https://www.timeshighereducation.com/world-university-rankings/university-bonn,University of Bonn,66.7,67.6,67.8
https://www.timeshighereducation.com/world-university-rankings/vanderbilt-university,Vanderbilt University,66.7,67.3,67.4
https://www.timeshighereducation.com/world-university-rankings/lund-university,Lund University,66.6,66.9,66.1
https://www.timeshighereducation.com/world-university-rankings/university-vienna,University of Vienna,66.6,65.5,65.2
https://www.timeshighereducation.com/world-university-rankings/university-california-irvine,"University of California, Irvine",66.4,67.3,67.4
https://www.timeshighereducation.com/world-university-rankings/kth-royal-institute-technology,KTH Royal Institute of Technology,66.3,66.9,66.9
https://www.timeshighereducation.com/world-university-rankings/university-birmingham,University of Birmingham,66.3,67.1,66.6
https://www.timeshighereducation.com/world-university-rankings/university-tubingen,University of Tübingen,66.3,66.2,67
https://www.timeshighereducation.com/world-university-rankings/aarhus-university,Aarhus University,66.2,65.5,65.9
https://www.timeshighereducation.com/world-university-rankings/emory-university,Emory University,65.9,66.3,66.1
https://www.timeshighereducation.com/world-university-rankings/rice-university,Rice University,65.8,65.4,65.2
https://www.timeshighereducation.com/world-university-rankings/tohoku-university,Tohoku University,65.8,65,N/A
https://www.timeshighereducation.com/world-university-rankings/michigan-state-university,Michigan State University,65.7,64.7,65.4
https://www.timeshighereducation.com/world-university-rankings/university-helsinki,University of Helsinki,65.7,65.6,65.1
https://www.timeshighereducation.com/world-university-rankings/erasmus-university-rotterdam,Erasmus University Rotterdam,65.6,65.6,66.7
https://www.timeshighereducation.com/world-university-rankings/ohio-state-university-main-campus,Ohio State University (Main campus),65.4,65.2,66.7
https://www.timeshighereducation.com/world-university-rankings/penn-state-main-campus,Penn State (Main campus),65.4,66.2,65
https://www.timeshighereducation.com/world-university-rankings/university-bern,University of Bern,65.4,65.8,65.4
https://www.timeshighereducation.com/world-university-rankings/university-sheffield,The University of Sheffield,65.4,66.3,66.2
https://www.timeshighereducation.com/world-university-rankings/university-massachusetts,University of Massachusetts,65.3,68,64.9
https://www.timeshighereducation.com/world-university-rankings/free-university-berlin,Free University of Berlin,65.2,65.8,66.5
https://www.timeshighereducation.com/world-university-rankings/university-oslo,University of Oslo,65.2,65.2,64.3
https://www.timeshighereducation.com/world-university-rankings/ghent-university,Ghent University,65.1,65.4,65.6
https://www.timeshighereducation.com/world-university-rankings/mcmaster-university,McMaster University,65,65.2,66.3
https://www.timeshighereducation.com/world-university-rankings/university-maryland-college-park,"University of Maryland, College Park",65,65.4,65.7
https://www.timeshighereducation.com/world-university-rankings/university-leeds,University of Leeds,64.9,64.5,63.9
https://www.timeshighereducation.com/world-university-rankings/university-alberta,University of Alberta,64.6,65.2,65.9
https://www.timeshighereducation.com/world-university-rankings/university-basel,University of Basel,64.5,64.2,64.9
https://www.timeshighereducation.com/world-university-rankings/technical-university-denmark,Technical University of Denmark,64.4,64.4,64.6
https://www.timeshighereducation.com/world-university-rankings/university-gottingen,University of Göttingen,64.1,64.8,65.8
https://www.timeshighereducation.com/world-university-rankings/university-warwick,University of Warwick,64.1,65.7,66.1
https://www.timeshighereducation.com/world-university-rankings/wuhan-university,Wuhan University,64.1,63,61.3
https://www.timeshighereducation.com/world-university-rankings/university-hamburg,University of Hamburg,63.7,63.2,63
https://www.timeshighereducation.com/world-university-rankings/university-lausanne,University of Lausanne,63.7,63,62.7
https://www.timeshighereducation.com/world-university-rankings/university-rochester,University of Rochester,63.6,63.9,63.6
https://www.timeshighereducation.com/world-university-rankings/uppsala-university,Uppsala University,63.5,63.6,62.8
https://www.timeshighereducation.com/world-university-rankings/university-southampton,University of Southampton,63.4,65.3,66.9
https://www.timeshighereducation.com/world-university-rankings/university-bologna,University of Bologna,63.3,62.1,61.8
https://www.timeshighereducation.com/world-university-rankings/harbin-institute-technology,Harbin Institute of Technology,63.2,61.8,N/A
https://www.timeshighereducation.com/world-university-rankings/maastricht-university,Maastricht University,63.2,63.2,62.9
https://www.timeshighereducation.com/world-university-rankings/adelaide-university,Adelaide University,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/beijing-normal-university,Beijing Normal University,62.9,62.1,N/A
https://www.timeshighereducation.com/world-university-rankings/queen-mary-university-london,Queen Mary University of London,62.9,62.3,63.1
https://www.timeshighereducation.com/world-university-rankings/university-florida,University of Florida,62.9,63.6,63.7
https://www.timeshighereducation.com/world-university-rankings/scuola-normale-superiore-di-pisa,Scuola Normale Superiore di Pisa,62.8,61.7,60.8
https://www.timeshighereducation.com/world-university-rankings/university-arizona,University of Arizona,62.6,62.7,61.8
https://www.timeshighereducation.com/world-university-rankings/university-freiburg,University of Freiburg,62.6,63.8,64.1
https://www.timeshighereducation.com/world-university-rankings/national-taiwan-university-ntu,National Taiwan University (NTU),62.5,60.4,61.9
https://www.timeshighereducation.com/world-university-rankings/pohang-university-science-and-technology-postech,Pohang University of Science and Technology (POSTECH),62.3,61.9,62.2
https://www.timeshighereducation.com/world-university-rankings/tongji-university,Tongji University,62.3,61.7,N/A
https://www.timeshighereducation.com/world-university-rankings/university-liverpool,University of Liverpool,62.2,61.1,60.8
https://www.timeshighereducation.com/world-university-rankings/newcastle-university,Newcastle University,62.1,61.4,60.8
https://www.timeshighereducation.com/world-university-rankings/case-western-reserve-university,Case Western Reserve University,62,61.2,61.3
https://www.timeshighereducation.com/world-university-rankings/university-barcelona,University of Barcelona,62,62,61.9
https://www.timeshighereducation.com/world-university-rankings/university-macau,University of Macau,62,59.7,N/A
https://www.timeshighereducation.com/world-university-rankings/university-nottingham,University of Nottingham,62,62.7,63.8
https://www.timeshighereducation.com/world-university-rankings/university-technology-sydney,University of Technology Sydney,62,61.7,62.3
https://www.timeshighereducation.com/world-university-rankings/universite-de-montreal,Université de Montréal,61.9,64.3,65.8
https://www.timeshighereducation.com/world-university-rankings/texas-am-university,Texas A&M University,61.8,62.2,65.3
https://www.timeshighereducation.com/world-university-rankings/university-osaka,The University of Osaka,61.8,61,N/A
https://www.timeshighereducation.com/world-university-rankings/university-western-australia,The University of Western Australia,61.7,62,62.7
https://www.timeshighereducation.com/world-university-rankings/radboud-university-nijmegen,Radboud University Nijmegen,61.5,62.2,62.8
https://www.timeshighereducation.com/world-university-rankings/university-york,University of York,61.5,62.1,62.4
https://www.timeshighereducation.com/world-university-rankings/korea-university,Korea University,61.4,59.3,56.3
https://www.timeshighereducation.com/world-university-rankings/university-auckland,University of Auckland,61.4,61.8,62
https://www.timeshighereducation.com/world-university-rankings/university-pittsburgh-pittsburgh-campus,University of Pittsburgh-Pittsburgh campus,61.4,62.3,62.5
https://www.timeshighereducation.com/world-university-rankings/university-colorado-boulder,University of Colorado Boulder,61.3,62.2,62.9
https://www.timeshighereducation.com/world-university-rankings/southern-university-science-and-technology-sustech,Southern University of Science and Technology (SUSTech),61,59.6,56.8
https://www.timeshighereducation.com/world-university-rankings/technical-university-berlin,Technical University of Berlin,61,62.4,63
https://www.timeshighereducation.com/world-university-rankings/university-st-andrews,University of St Andrews,60.9,59.5,59
https://www.timeshighereducation.com/world-university-rankings/university-waterloo,N/A,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-cape-town,University of Cape Town,60.8,59.7,60.9
https://www.timeshighereducation.com/world-university-rankings/university-cologne,University of Cologne,60.8,61.4,61.5
https://www.timeshighereducation.com/world-university-rankings/institute-science-tokyo,Institute of Science Tokyo,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/karlsruhe-institute-technology,Karlsruhe Institute of Technology,60.7,60.8,62.8
https://www.timeshighereducation.com/world-university-rankings/macquarie-university,Macquarie University,60.7,59.9,60.1
https://www.timeshighereducation.com/world-university-rankings/university-geneva,University of Geneva,60.7,60.6,59.8
https://www.timeshighereducation.com/world-university-rankings/university-virginia-main-campus,University of Virginia (Main campus),60.7,60.9,61.1
https://www.timeshighereducation.com/world-university-rankings/sapienza-university-rome,Sapienza University of Rome,60.6,59.5,60
https://www.timeshighereducation.com/world-university-rankings/university-antwerp,University of Antwerp,60.6,60.7,61.4
https://www.timeshighereducation.com/world-university-rankings/university-exeter,University of Exeter,60.6,60.4,60.2
https://www.timeshighereducation.com/world-university-rankings/trinity-college-dublin,Trinity College Dublin,60.5,62.5,63.2
https://www.timeshighereducation.com/world-university-rankings/tu-dresden,TU Dresden,60.4,61.1,61.4
https://www.timeshighereducation.com/world-university-rankings/durham-university,Durham University,60.3,60.4,60.6
https://www.timeshighereducation.com/world-university-rankings/huazhong-university-science-and-technology,Huazhong University of Science and Technology,60.2,60.8,61.7
https://www.timeshighereducation.com/world-university-rankings/vrije-universiteit-amsterdam,Vrije Universiteit Amsterdam,60.2,62.7,64.7
https://www.timeshighereducation.com/world-university-rankings/university-wurzburg,University of Würzburg,60.1,60.9,60.4
https://www.timeshighereducation.com/world-university-rankings/dartmouth-college,Dartmouth College,60,60.7,61.4
https://www.timeshighereducation.com/world-university-rankings/medical-university-vienna,Medical University of Vienna,88.7,81.4,59.9
https://www.timeshighereducation.com/world-university-rankings/university-california-santa-cruz,"University of California, Santa Cruz",59.9,58.9,54.8
https://www.timeshighereducation.com/world-university-rankings/universitat-autonoma-de-barcelona-uab,Universitat Autònoma de Barcelona (UAB),59.8,58.7,55.6
https://www.timeshighereducation.com/world-university-rankings/king-fahd-university-petroleum-and-minerals,King Fahd University of Petroleum and Minerals,59.7,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/lancaster-university,Lancaster University,59.7,60.7,61.8
https://www.timeshighereducation.com/world-university-rankings/universite-catholique-de-louvain,Université Catholique de Louvain,59.7,60.2,60.8
https://www.timeshighereducation.com/world-university-rankings/pompeu-fabra-university,Pompeu Fabra University,59.5,60.1,55.4
https://www.timeshighereducation.com/world-university-rankings/university-ottawa,University of Ottawa,59.5,59.2,60.2
https://www.timeshighereducation.com/world-university-rankings/tufts-university,Tufts University,59.4,59.8,59.2
https://www.timeshighereducation.com/world-university-rankings/universite-paris-cite,Université Paris Cité,59.3,59.6,61.9
https://www.timeshighereducation.com/world-university-rankings/university-twente,University of Twente,59.3,59.7,59.7
https://www.timeshighereducation.com/world-university-rankings/eindhoven-university-technology,Eindhoven University of Technology,59.2,59.5,60.8
https://www.timeshighereducation.com/world-university-rankings/university-leicester,University of Leicester,59.2,59.2,56.9
https://www.timeshighereducation.com/world-university-rankings/university-notre-dame,University of Notre Dame,59.1,58.9,58.7
https://www.timeshighereducation.com/world-university-rankings/aalto-university,Aalto University,59,58.9,54.8
https://www.timeshighereducation.com/world-university-rankings/education-university-hong-kong,The Education University of Hong Kong,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-munster,University of Münster,59,59.4,59
https://www.timeshighereducation.com/world-university-rankings/indiana-university,Indiana University,58.8,59.3,58.9
https://www.timeshighereducation.com/world-university-rankings/queens-university-belfast,Queen’s University Belfast,90.6,58.8,54.4
https://www.timeshighereducation.com/world-university-rankings/university-calgary,University of Calgary,91.3,58.7,54.3
https://www.timeshighereducation.com/world-university-rankings/abu-dhabi-university,Abu Dhabi University,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/arizona-state-university-tempe,Arizona State University (Tempe),59.9,57.4,58.6
https://www.timeshighereducation.com/world-university-rankings/beijing-institute-technology,Beijing Institute of Technology,46.5,45.4,45.1
https://www.timeshighereducation.com/world-university-rankings/cardiff-university,Cardiff University,59.3,55.2,54.7
https://www.timeshighereducation.com/world-university-rankings/chalmers-university-technology,Chalmers University of Technology,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/deakin-university,Deakin University,31.6,29.8,28.3
https://www.timeshighereducation.com/world-university-rankings/friedrich-schiller-university-jena,Friedrich Schiller University Jena,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/georgetown-university,Georgetown University,59.5,58.6,59.1
https://www.timeshighereducation.com/world-university-rankings/george-washington-university,George Washington University,54.9,53.8,N/A
https://www.timeshighereducation.com/world-university-rankings/goethe-university-frankfurt,Goethe University Frankfurt,42.2,42.5,40.2
https://www.timeshighereducation.com/world-university-rankings/hong-kong-baptist-university,Hong Kong Baptist University,34.6,32.3,34
https://www.timeshighereducation.com/world-university-rankings/indian-institute-science,Indian Institute of Science,61.8,61.4,62.9
https://www.timeshighereducation.com/world-university-rankings/khalifa-university,Khalifa University,37.6,29.6,31.7
https://www.timeshighereducation.com/world-university-rankings/linkoping-university,Linköping University,31.1,29.8,28.3
https://www.timeshighereducation.com/world-university-rankings/medical-university-graz,Medical University of Graz,56.6,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/medical-university-innsbruck,Medical University of Innsbruck,33.8,31.5,33.2
https://www.timeshighereducation.com/world-university-rankings/nagoya-university,Nagoya University,58.1,55,55.3
https://www.timeshighereducation.com/world-university-rankings/northeastern-university-us,"Northeastern University, US",56.6,56.1,55.8
https://www.timeshighereducation.com/world-university-rankings/politecnico-di-milano,Politecnico di Milano,46.2,43.3,42.9
https://www.timeshighereducation.com/world-university-rankings/qatar-university,Qatar University,32.4,31,31.3
https://www.timeshighereducation.com/world-university-rankings/queensland-university-technology,Queensland University of Technology,58.7,54.3,55.1
https://www.timeshighereducation.com/world-university-rankings/santanna-school-advanced-studies-pisa,Sant’Anna School of Advanced Studies – Pisa,56,57.3,56.6
https://www.timeshighereducation.com/world-university-rankings/sichuan-university,Sichuan University,62,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/stockholm-university,Stockholm University,59.2,59.6,56.1
https://www.timeshighereducation.com/world-university-rankings/sun-yat-sen-university,Sun Yat-sen University,47.2,47.1,46.6
https://www.timeshighereducation.com/world-university-rankings/tel-aviv-university,Tel Aviv University,54.7,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/tianjin-university,Tianjin University,49.2,46.8,46.1
https://www.timeshighereducation.com/world-university-rankings/ulsan-national-institute-science-and-technology-unist,Ulsan National Institute of Science and Technology (UNIST),58.7,56.3,55.4
https://www.timeshighereducation.com/world-university-rankings/united-arab-emirates-university,United Arab Emirates University,28.7,28.4,27
https://www.timeshighereducation.com/world-university-rankings/universite-libre-de-bruxelles,Université Libre de Bruxelles,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/universiti-teknologi-petronas,Universiti Teknologi Petronas,41.6,36.8,33.8
https://www.timeshighereducation.com/world-university-rankings/university-college-dublin,University College Dublin,92.6,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-aberdeen,University of Aberdeen,54.8,56.8,55.7
https://www.timeshighereducation.com/world-university-rankings/university-erlangen-nuremberg,University of Erlangen-Nuremberg,59,54.5,54
https://www.timeshighereducation.com/world-university-rankings/university-gothenburg,University of Gothenburg,54.8,54.7,54.7
https://www.timeshighereducation.com/world-university-rankings/university-illinois-chicago,University of Illinois Chicago,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-malaya,University of Malaya,47.8,45.5,43.4
https://www.timeshighereducation.com/world-university-rankings/university-mannheim,University of Mannheim,58.7,59.5,56
https://www.timeshighereducation.com/world-university-rankings/university-miami,University of Miami,54.6,53.1,51.7
https://www.timeshighereducation.com/world-university-rankings/university-padua,University of Padua,46.4,45.6,46.1
https://www.timeshighereducation.com/world-university-rankings/university-potsdam,University of Potsdam,37.9,37.7,37.3
https://www.timeshighereducation.com/world-university-rankings/university-reading,University of Reading,54.4,51.2,N/A
https://www.timeshighereducation.com/world-university-rankings/university-sao-paulo,University of São Paulo,91.2,90,N/A
https://www.timeshighereducation.com/world-university-rankings/university-surrey,University of Surrey,36.3,33.8,31.3
https://www.timeshighereducation.com/world-university-rankings/university-sussex,University of Sussex,57.4,56.8,57.4
https://www.timeshighereducation.com/world-university-rankings/university-utah,University of Utah,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/university-wollongong,University of Wollongong,34.3,34.6,36.8
https://www.timeshighereducation.com/world-university-rankings/vrije-universiteit-brussel,Vrije Universiteit Brussel,37.8,37.6,37.8
https://www.timeshighereducation.com/world-university-rankings/western-university,Western University,95.6,94.8,95.8
https://www.timeshighereducation.com/world-university-rankings/xian-jiaotong-university,Xi’an Jiaotong University,45.1,45.6,46.9
https://www.timeshighereducation.com/world-university-rankings/aalborg-university,Aalborg University,96.9,98,95.8
https://www.timeshighereducation.com/world-university-rankings/beihang-university,Beihang University,47.8,44.1,42.9
https://www.timeshighereducation.com/world-university-rankings/boston-college,Boston College,N/A,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/central-european-university,Central European University,50,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/central-south-university,Central South University,39.1,31.8,34.8
https://www.timeshighereducation.com/world-university-rankings/curtin-university,Curtin University,28.5,28.2,30.2
https://www.timeshighereducation.com/world-university-rankings/east-china-normal-university,East China Normal University,43.1,43.9,42.7
https://www.timeshighereducation.com/world-university-rankings/griffith-university,Griffith University,30.5,28.5,30.5
https://www.timeshighereducation.com/world-university-rankings/hanyang-university,Hanyang University,45.9,45.2,45.4
https://www.timeshighereducation.com/world-university-rankings/hebrew-university-jerusalem,Hebrew University of Jerusalem,51.6,N/A,N/A
https://www.timeshighereducation.com/world-university-rankings/heinrich-heine-university-dusseldorf,Heinrich Heine University Düsseldorf,36.2,37.1,36.7
https://www.timeshighereducation.com/world-university-rankings/humanitas-university,Humanitas University,36.6,32.2,32.3
https://www.timeshighereducation.com/world-university-rankings/hunan-university,Hunan University,36.6,34.2,28.9
https://www.timeshighereducation.com/world-university-rankings/king-khalid-university,King Khalid University,41.2,39,29.8
https://www.timeshighereducation.com/world-university-rankings/king-saud-university,King Saud University,38.2,35.5,31.4
https://www.timeshighereducation.com/world-university-rankings/kyung-hee-university,Kyung Hee University,41.2,40.2,40.3
https://www.timeshighereducation.com/world-university-rankings/la-trobe-university,La Trobe University,29.5,29.2,28.9
https://www.timeshighereducation.com/world-university-rankings/lebanese-american-university,Lebanese American University,36.8,37.2,26.7
https://www.timeshighereducation.com/world-university-rankings/lut-university,LUT University,31.6,31.7,33.4
https://www.timeshighereducation.com/world-university-rankings/macau-university-science-and-technology,Macau University of Science and Technology,34.2,33.9,33.1
https://www.timeshighereducation.com/world-university-rankings/nankai-university,Nankai University,45.4,50,48.8
https://www.timeshighereducation.com/world-university-rankings/northwestern-polytechnical-university,Northwestern Polytechnical University,41,37.7,37.4
